﻿Category,Title,Date,Summary,Article URL,Source
IS,CVE-2025-71233 PCI: endpoint: Avoid creating sub-groups asynchronously,2026-03-31T08:37:39Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-71233,Microsoft MSRC
IS,CVE-2026-23221 bus: fsl-mc: fix use-after-free in driver_override_show(),2026-03-31T08:37:29Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-23221,Microsoft MSRC
IS,CVE-2026-33940 Handlebars.js has JavaScript Injection via AST Type Confusion when passing an object as dynamic partial,2026-03-31T08:03:30Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33940,Microsoft MSRC
IS,CVE-2026-33939 Handlebars.js has Denial of Service via Malformed Decorator Syntax in Template Compilation,2026-03-31T08:03:19Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33939,Microsoft MSRC
IS,CVE-2026-33916 Handlebars.js has Prototype Pollution Leading to XSS through Partial Template Injection,2026-03-31T08:03:13Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33916,Microsoft MSRC
IS,CVE-2026-33941 Handlebars.js has JavaScript Injection in CLI Precompiler via Unescaped Names and Options,2026-03-31T08:03:08Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33941,Microsoft MSRC
IS,CVE-2026-33938 Handlebars.js has JavaScript Injection via AST Type Confusion by tampering @partial-block,2026-03-31T08:03:02Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33938,Microsoft MSRC
IS,CVE-2026-33891 Forge has Denial of Service via Infinite Loop in BigInteger.modInverse() with Zero Input,2026-03-31T08:02:44Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33891,Microsoft MSRC
IS,CVE-2026-33896 Forge has a basicConstraints bypass in its certificate chain verification (RFC 5280 violation),2026-03-31T08:02:36Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33896,Microsoft MSRC
IS,CVE-2026-33895 Forge has signature forgery in Ed25519 due to missing S > L check,2026-03-31T08:02:28Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33895,Microsoft MSRC
IS,Chromium: CVE-2026-4676 Use after free in Dawn,2026-03-31T07:35:15Z,"This CVE was assigned by Chrome. Microsoft Edge (Chromium-based) ingests Chromium, which addresses this vulnerability. Please see [Google Chrome Releases](https://chromereleases.googleblog.com/2026) for more information.",https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-4676,Microsoft MSRC
OFAC,Counter Narcotics Designations Removals; Russia-related Designations Removals,2026-03-31T00:00:00Z,Auto synopsis: OFAC item in OFAC — Counter Narcotics Designations Removals; Russia-related Designations Removals.,https://ofac.treasury.gov/recent-actions/20260331,OFAC
IRS,"4 million children have been signed up for Trump Accounts with 1 million claiming the $1,000 pilot program contribution",2026-03-31T00:00:00Z,"IR-2026-42, March 31, 2026 – The Internal Revenue Service today announced that taxpayers have signed up more than four million children for tax-favored Trump Accounts, of which more than one million children are covered by elections for the $1,000 Trump Accounts pilot program contribution.",https://www.irs.gov/newsroom/4-million-children-have-been-signed-up-for-trump-accounts-with-1-million-claiming-the-1000-pilot-program-contribution,IRS
Banking,"OCC Guidelines Establishing Standards for Recovery Planning by Certain Large Insured National Banks, Insured Federal Savings Associations, and Insured Federal Branches: Final Guidelines",2026-03-31T00:00:00Z,"Auto synopsis: OCC item in Banking — OCC Guidelines Establishing Standards for Recovery Planning by Certain Large Insured National Banks, Insured Federal Savings Associations, and Insured Federal Branches: Final Guidelines.",https://www.occ.gov/news-issuances/bulletins/2026/bulletin-2026-10.html,OCC
Banking,FDIC Issues 2026 Consumer Compliance Supervisory Highlights,2026-03-31T00:00:00Z,The Federal Deposit Insurance Corporation (FDIC) today issued the 2026 edition of the Consumer Compliance Supervisory Highlights.,https://www.fdic.gov/news/press-releases/2026/fdic-issues-2026-consumer-compliance-supervisory-highlights,FDIC
Payments,A ‘Chill Vibe’ Awaits Payments Attendees in San Diego,2026-03-31T00:00:00Z,"Yes, education and networking are first and foremost, but the location of the Smarter Faster Payments conference is also highly important. This April it’s in San Diego, and while he’s clearly partial, the president and CEO of the San Diego Tourism Authority knows his town has a lot going for it. “We are a warm and welcoming city. There’s a chill vibe that you have here,” said…",https://www.nacha.org/news/chill-vibe-awaits-payments-attendees-san-diego,NACHA
Payments,First-Party Fraud: A Challenge to All Parties,2026-03-31T00:00:00Z,"It’s hard to stop, take a breather, and congratulate yourself in the world of risk management. Fraud is always changing, and when we work hard to close a gap, another opens. Nacha’s focus on risk management continually evolves as we listen to the financial institutions and other parties that make up the ACH Network. We work with our industry participants to identify the latest…",https://www.nacha.org/news/first-party-fraud-challenge-all-parties,NACHA
Payment Card Networks,"### Small businesses can soon enjoy new rewards with the Prime Business and Amazon Business Credit Cards March 31, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Small businesses can soon enjoy new rewards with the Prime Business and Amazon Business Credit Cards March 31, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/march/small-businesses-can-soon-enjoy-new-rewards-with-the-prime-busin.html,Mastercard
Payment Card Networks,"### Mastercard to acquire BVNK to connect on-chain payments and fiat rails March 17, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard to acquire BVNK to connect on-chain payments and fiat rails March 17, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/march/Mastercard-to-acquire-BVNK-to-connect-on-chain-payments-and-fiat-rails.html,Mastercard
Payment Card Networks,"### Mastercard advances its agentic AI strategy with Virtual C-Suite, bringing executive level intelligence to small businesses March 10, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard advances its agentic AI strategy with Virtual C-Suite, bringing executive level intelligence to small businesses March 10, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/march/Mastercard-Virtual-C-Suite-bringing-executive-level-intelligence-to-small-businesses.html,Mastercard
Payment Card Networks,"### Mastercard reinforces commitment to Canadian small business owners as the Mastercard Small Business Fund opens for 2026 applicants March 3, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard reinforces commitment to Canadian small business owners as the Mastercard Small Business Fund opens for 2026 applicants March 3, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/march/mastercard-reinforces-commitment-to-canadian-small-business-owne.html,Mastercard
Payment Card Networks,"### SoFi and Mastercard partner to enable SoFiUSD settlement across Mastercard’s global payments network March 3, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### SoFi and Mastercard partner to enable SoFiUSD settlement across Mastercard’s global payments network March 3, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/march/sofi-and-mastercard-partner-to-enable-sofiusd-settlement-across-.html,Mastercard
Payment Card Networks,"### Rogers Bank introduces Canada’s first-ever World Legend Mastercard March 2, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Rogers Bank introduces Canada’s first-ever World Legend Mastercard March 2, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/march/rogers-bank-introduces-canada-s-first-ever-world-legend-masterca.html,Mastercard
Payment Card Networks,"### Ericsson and Mastercard enhance global digital money movement and accelerate digital financial inclusion February 18, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Ericsson and Mastercard enhance global digital money movement and accelerate digital financial inclusion February 18, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/february/Ericsson-Mastercard-enhance-global-digital-money-movement-accelerate-digital-financial-inclusion.html,Mastercard
Payment Card Networks,"### Cloudflare and Mastercard partner to extend comprehensive cyber defense across critical infrastructure and small businesses February 17, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Cloudflare and Mastercard partner to extend comprehensive cyber defense across critical infrastructure and small businesses February 17, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/february/cloudflare-and-mastercard-to-extend-comprehensive-cyber-defense-.html,Mastercard
Payment Card Networks,"### Noah Kahan and Mastercard to premiere ‘The Great Divide’ music video and offer cardholders Priceless experiences January 29, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Noah Kahan and Mastercard to premiere ‘The Great Divide’ music video and offer cardholders Priceless experiences January 29, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/january/noah-kahan-and-mastercard-to-premiere--the-great-divide--music-v.html,Mastercard
Payment Card Networks,"### Mastercard launches Agent Suite to ready enterprises for a new era January 27, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches Agent Suite to ready enterprises for a new era January 27, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/january/mastercard-launches-agent-suite-to-ready-enterprises-for-a-new-e.html,Mastercard
Payment Card Networks,"### Mastercard spotlights Indigenous small businesses at Toronto Maple Leafs Indigenous Celebration Game January 6, 2026",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard spotlights Indigenous small businesses at Toronto Maple Leafs Indigenous Celebration Game January 6, 2026.",https://www.mastercard.com/us/en/news-and-trends/press/2026/january/Mastercard-spotlights-Indigenous-small-businesses-at-Toronto-Maple-Leafs-Indigenous-Celebration-Game.html,Mastercard
Payment Card Networks,"### Mastercard SpendingPulse: Savvy shoppers and e-commerce fuel U.S. holiday retail sales growth by 3.9% year over year December 23, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard SpendingPulse: Savvy shoppers and e-commerce fuel U.S. holiday retail sales growth by 3.9% year over year December 23, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/december/mastercard-spendingpulse--savvy-shoppers-and-e-commerce-fuel-u-s.html,Mastercard
Payment Card Networks,"### Mastercard and LoanPro announce partnership to modernize lending December 16, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and LoanPro announce partnership to modernize lending December 16, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/december/mastercard-and-loanpro-announce-partnership-to-modernize-lending.html,Mastercard
Payment Card Networks,"### Mastercard and the McLaren Formula 1 Team launch Team Priceless December 11, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and the McLaren Formula 1 Team launch Team Priceless December 11, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/december/mastercard-and-the-mclaren-formula-1-team-launch-team-priceless-.html,Mastercard
Payment Card Networks,"### Mastercard launches La Colección Diez de Diez, honors fans with first-ever Lionel Messi jersey swap December 1, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches La Colección Diez de Diez, honors fans with first-ever Lionel Messi jersey swap December 1, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/december/Mastercard-launches-La-Coleccion-Diez-de-Diez-first-Lionel-Messi-jersey-swap.html,Mastercard
Payment Card Networks,"### Mastercard Spending Pulse: U.S. Black Friday retail sales up +4.1% year over year as holiday momentum builds November 29, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard Spending Pulse: U.S. Black Friday retail sales up +4.1% year over year as holiday momentum builds November 29, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/november/mastercard-spendingpulse--us-black-friday-retail-sales-up--4-1--.html,Mastercard
Payment Card Networks,"### Mastercard Access Pass enables partners to forge deeper connections with consumers November 25, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard Access Pass enables partners to forge deeper connections with consumers November 25, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/november/mastercard-access-pass-enables-partners-to-forge-deeper-connecti.html,Mastercard
Payment Card Networks,"### Mastercard and L’Oréal to transform the future of beauty commerce November 24, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and L’Oréal to transform the future of beauty commerce November 24, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/november/mastercard-and-l-oreal-to-transform-the-future-of-beauty-commerc.html,Mastercard
Payment Card Networks,"### Mastercard and Thunes bring stablecoin payouts to the mainstream November 13, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Thunes bring stablecoin payouts to the mainstream November 13, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/november/Mastercard-and-Thunes-bring-stablecoin-payouts-to-the-mainstream.html,Mastercard
Payment Card Networks,"### Mastercard introduces first-ever threat intelligence solution to combat payment fraud at scale October 27, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard introduces first-ever threat intelligence solution to combat payment fraud at scale October 27, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/Mastercard-introduces-first-ever-threat-intelligence-solution.html,Mastercard
Payment Card Networks,"### Mastercard and PayPal join forces to accelerate secure global agentic commerce October 27, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and PayPal join forces to accelerate secure global agentic commerce October 27, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/Mastercard-and-PayPal-join-forces.html,Mastercard
Payment Card Networks,"### Mastercard and Citi bring Citi Flex Pay Installments to more retailers at checkout October 24, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Citi bring Citi Flex Pay Installments to more retailers at checkout October 24, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/mastercard-and-citi-bring-citi-flex-pay-installments-to-more-ret.html,Mastercard
Payment Card Networks,"### Mastercard and Major League Baseball extend partnership — a celebration of Priceless moments and the fans who make them October 22, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Major League Baseball extend partnership — a celebration of Priceless moments and the fans who make them October 22, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/mastercard-and-major-league-baseball-extend-partnership.html,Mastercard
Payment Card Networks,"### Mastercard welcomes Jill Kramer as chief marketing and communications officer; Raja Rajamannar transitions to senior fellow role October 21, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard welcomes Jill Kramer as chief marketing and communications officer; Raja Rajamannar transitions to senior fellow role October 21, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/mastercard-welcomes-jill-kramer-as-chief-marketing-and-communica.html,Mastercard
Payment Card Networks,"### Mastercard and U.S. Bank expands subscription management for credit cardholders October 15, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and U.S. Bank expands subscription management for credit cardholders October 15, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/mastercard-and-u-s--bank-expands-subscription-management-for-cre.html,Mastercard
Payment Card Networks,"### Mastercard is supercharging commercial payments innovation October 15, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard is supercharging commercial payments innovation October 15, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/simple-connections--smarter-controls--mastercard-is-superchargin.html,Mastercard
Payment Card Networks,"### Mastercard launches Merchant Cloud to simplify and support commerce growth in global acceptance ecosystem October 14, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches Merchant Cloud to simplify and support commerce growth in global acceptance ecosystem October 14, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/Mastercard-Merchant-Cloud-simplify-and-support-commerce-growth-in-global-acceptance-ecosystem.html,Mastercard
Payment Card Networks,"### Mastercard at Money 20/20: Where insight meets action October 13, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard at Money 20/20: Where insight meets action October 13, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/mastercard-at-money-20-20--where-insight-meets-action-.html,Mastercard
Payment Card Networks,"### Mastercard Payment Optimization Platform uses the power of data to drive more approvals October 13, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard Payment Optimization Platform uses the power of data to drive more approvals October 13, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/Mastercard-Payment-Optimization-Platform-uses-the-power-of-data-to-drive-more-approvals.html,Mastercard
Payment Card Networks,"### Mastercard launches Small Business Navigator in Canada to enable small business resilience October 1, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard launches Small Business Navigator in Canada to enable small business resilience October 1, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/mastercard-launches-small-business-navigator-in-canada-to-enable-small-business-resilience.html,Mastercard
Payment Card Networks,"### Powering smarter and more personal advertising with Mastercard Commerce Media October 1, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Powering smarter and more personal advertising with Mastercard Commerce Media October 1, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/october/powering-smarter-and-more-personal-advertising-with-mastercard-commerce-media.html,Mastercard
Payment Card Networks,"### Corpay and Mastercard Move extend near real-time payments to new markets September 29, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Corpay and Mastercard Move extend near real-time payments to new markets September 29, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/corpay-mastercard-move-extend-near-real-time-payments.html,Mastercard
Payment Card Networks,"### Mastercard unveils Global Reach Partner Program to accelerate customer expansion initiatives September 23, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard unveils Global Reach Partner Program to accelerate customer expansion initiatives September 23, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/mastercard-unveils-global-reach-partner-program-to-accelerate-customer-expansion-initiatives.html,Mastercard
Payment Card Networks,"### Mastercard welcomes 11 startups to Start Path’s Emerging Fintech program September 22, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard welcomes 11 startups to Start Path’s Emerging Fintech program September 22, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/mastercard-welcomes-11-startups-to-start-path%E2%80%99s-emerging-fintech-program.html,Mastercard
Payment Card Networks,"### Fueling the digital economy: Mastercard Start Path welcomes five new startups to the Blockchain and Digital Assets program September 15, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Fueling the digital economy: Mastercard Start Path welcomes five new startups to the Blockchain and Digital Assets program September 15, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/fueling-the-digital-economy.html,Mastercard
Payment Card Networks,"### Mastercard, NCR Atleos, and ITCARD to enhance contactless experiences at ATMs September 11, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard, NCR Atleos, and ITCARD to enhance contactless experiences at ATMs September 11, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/mastercard-ncr-atleos-itcard-enhance-contactless-experiences-at-atms.html,Mastercard
Payment Card Networks,"### Mastercard unveils customizable decisioning solution for financial institutions September 9, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard unveils customizable decisioning solution for financial institutions September 9, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/mastercard-customizable-decisioning-solution-for-financial-institutions.html,Mastercard
Payment Card Networks,"### Mastercard appoints Amb. Ailish Campbell as executive vice president, Public Sector September 2, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard appoints Amb. Ailish Campbell as executive vice president, Public Sector September 2, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/september/mastercard-appoints-amb--ailish-campbell-as-executive-vice-presi.html,Mastercard
Payment Card Networks,"### Fans to be given unparalleled access as McLaren Racing announces Mastercard as official naming partner of the McLaren Formula 1 team from 2026 August 27, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Fans to be given unparalleled access as McLaren Racing announces Mastercard as official naming partner of the McLaren Formula 1 team from 2026 August 27, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/august/mclaren-racing-announces-mastercard-as-official-naming-partner-o.html,Mastercard
Payment Card Networks,"### World Bank Group joins African Development Bank Group and Mastercard as co-chair of Mobilizing Access to the Digital Economy (MADE) Alliance: Africa August 5, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### World Bank Group joins African Development Bank Group and Mastercard as co-chair of Mobilizing Access to the Digital Economy (MADE) Alliance: Africa August 5, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/august/World-Bank-Group-Mobilizing-Access-to-the-Digital-Economy-MADE-Alliance.html,Mastercard
Payment Card Networks,"### Clarifying recent headlines on gaming content August 1, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Clarifying recent headlines on gaming content August 1, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/august/clarifying-recent-headlines-on-gaming-content.html,Mastercard
Payment Card Networks,"### Mastercard and BMO expand Global Money Transfer service to nearly 70 destinations July 30, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and BMO expand Global Money Transfer service to nearly 70 destinations July 30, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/Mastercard-BMO-expand-Global-Money-Transfer-service.html,Mastercard
Payment Card Networks,"### Mastercard accelerates B2B payment automation globally July 29, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard accelerates B2B payment automation globally July 29, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/mastercard-accelerates-b2b-payment-automation-globally-with-acce.html,Mastercard
Payment Card Networks,"### Mastercard unveils AI Card Design Studio: a smarter, faster way to design your perfect card July 24, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard unveils AI Card Design Studio: a smarter, faster way to design your perfect card July 24, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/mastercard-ai-card-design-studio.html,Mastercard
Payment Card Networks,"### Mastercard expands global relationship with Uber to enhance payment experiences for drivers, couriers and consumers July 24, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard expands global relationship with Uber to enhance payment experiences for drivers, couriers and consumers July 24, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/mastercard-expands-global-relationship-with-uber.html,Mastercard
Payment Card Networks,"### American Airlines and Mastercard renew partnership for even more rewarding travel experiences July 21, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### American Airlines and Mastercard renew partnership for even more rewarding travel experiences July 21, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/american-airlines-mastercard-partnership-renewal.html,Mastercard
Payment Card Networks,"### Delivering pathways to sustained prosperity July 16, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Delivering pathways to sustained prosperity July 16, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/sustained-prosperity-2024-impact-report.html,Mastercard
Payment Card Networks,"### Elevating cardholder experiences worldwide with The Mastercard Collection and introduction of World Legend Mastercard July 16, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Elevating cardholder experiences worldwide with The Mastercard Collection and introduction of World Legend Mastercard July 16, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/elevating-cardholder-experiences-the-mastercard-collection-world-legend-mastercard.html,Mastercard
Payment Card Networks,"### Mastercard and Jonas Brothers to debut music video in support of Stand Up To Cancer July 15, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and Jonas Brothers to debut music video in support of Stand Up To Cancer July 15, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/mastercard-su2c-jonas-brothers.html,Mastercard
Payment Card Networks,"### Mastercard expands Small Business Navigator with penny rental offer for Clover July 7, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard expands Small Business Navigator with penny rental offer for Clover July 7, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/july/mastercard-expands-small-business-navigator.html,Mastercard
Payment Card Networks,"### Protecting trust in a digital world: Mastercard launches new Start Path program to accelerate security innovation July 1, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Protecting trust in a digital world: Mastercard launches new Start Path program to accelerate security innovation July 1, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/Mastercard-new-Start-Path-program-to-accelerate-security-innovation.html,Mastercard
Payment Card Networks,"### Mastercard partners with the Billie Jean King Cup by Gainbridge June 25, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard partners with the Billie Jean King Cup by Gainbridge June 25, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/mastercard-billie-jean-king-cup.html,Mastercard
Payment Card Networks,"### To counter ‘friendly’ fraud, Mastercard expands technology to new markets June 25, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### To counter ‘friendly’ fraud, Mastercard expands technology to new markets June 25, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/first-party-trust-countering-friendly-fraud.html,Mastercard
Payment Card Networks,"### Mastercard partners with Fiserv to accelerate mainstream stablecoin adoption June 24, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard partners with Fiserv to accelerate mainstream stablecoin adoption June 24, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/mastercard-fiserv-stablecoin-adoption.html,Mastercard
Payment Card Networks,"### OnePay and Synchrony to launch new industry-leading credit card program with Walmart; credit card to be powered by Mastercard and set to go live this fall June 9, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### OnePay and Synchrony to launch new industry-leading credit card program with Walmart; credit card to be powered by Mastercard and set to go live this fall June 9, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/onepay-synchrony-walmart-mastercard.html,Mastercard
Payment Card Networks,"### Mastercard and PayPal to partner on Mastercard One Credential to supercharge choice at checkout June 4, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Mastercard and PayPal to partner on Mastercard One Credential to supercharge choice at checkout June 4, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/mastercard-paypal-one-credential.html,Mastercard
Payment Card Networks,"### Deutsche Bank and Mastercard partner to power merchant solutions with open banking payments June 3, 2025",2026-03-31T00:00:00Z,"Auto synopsis: Mastercard item in Payment Card Networks — ### Deutsche Bank and Mastercard partner to power merchant solutions with open banking payments June 3, 2025.",https://www.mastercard.com/us/en/news-and-trends/press/2025/june/deutsche-bank-and-mastercard-partner-to-power-merchant-solutions-with-open-banking-payments.html,Mastercard
